Latitude;Longitude;Time;Date;Number of Sats;GPS Speed (Kn);GPS True Heading;GPS Magnetic Variation;HDOP;C Magnetic Heading;C True Heading;Pitch Angle;Roll Angle;C Inside Temp (c);DFS Depth (m);DTB Height (m);Total Water Column (m);Batt Percent;Power Watts;Watt-Hours;Batt Volts;Batt Ampers;Batt State;Time to Empty;Current Step;Dist To Next (m);Next Speed (kn);Vehicle Speed (kn);Motor Speed CMD;Next Heading;Next Long;Next Lat;Next Depth (m);Depth Goal (m);Vehicle State;Error State;Distance to Track (m);Fin Pitch R;Fin Pitch L;Pitch Goal;Fin Yaw T;Fin Yaw B;Yaw Goal;Fin Roll;DVL-Depth (m);DVL -Altitude (m);DVL -Water Column (m);DVL-FixType;DVL-FixQuality;DVL-Temperature;Conductivity (mmhos/cm);Temperature (c);Salinity (ppt);Sound Speed (m/s);Date m/d/y   ;Time hh:mm:ss;Temp C;SpCond mS/cm;Sal ppt;Depth feet;pH;pH mV;Turbid+ NTU;Chl ug/L;BGA-PC cells/mL;ODOsat %;ODO mg/L;Battery volts;ROSEM Command Type;
37.2369341383459;-107.909286159798;10:41:17.19;6/11/2019;12;2.561;0.65;9.1917861322305;0.71;353.6;5.03;4.53;9.2;19.6;.00;9.19;9.20;95;57;510.1;16.1;-3.5;D;591.7;11;71.561;2.5;2.49;192;1.04;-107.90927144;37.23757759;0;0;1;N;0.4470847;84;84;11;122;122;3.894359;0;9999.99;9.23;9.356999;2;9;17.4;0;17.3999996185303;0.22;1474.32192;06/11/19;10:26:37;16.48;0.464;0.22;-6.311;8.67;-95.5;-0.9;-3.2;-1787;84.7;8.27;12.3;;
37.2369453591882;-107.909285880476;10:41:18.19;6/11/2019;12;2.536;0.83;9.1917861322305;0.71;353.8;5.23;5.11;8.7;19.6;.00;9.16;9.16;95;57;510.1;16.1;-3.5;D;591.7;11;70.313;2.5;2.5;192;1.04;-107.90927144;37.23757759;0;0;1;N;0.437609;88;88;11;123;123;3.826687;0;9999.99;9.20;9.327;2;9;17.4;0;17.3999996185303;0.22;1474.32206;06/11/19;10:26:38;16.48;0.463;0.22;-6.312;8.65;-94.5;-0.1;-4.6;-2393;84.7;8.27;12.3;;
37.2369575089769;-107.909285350783;10:41:19.19;6/11/2019;12;2.537;1.89;9.1917861322305;0.71;355.3;6.77;4.34;8.6;19.7;.00;9.16;9.16;95;57;510.1;16.1;-3.5;D;591.7;11;68.961;2.5;2.48;192;1.02;-107.90927144;37.23757759;0;0;1;N;0.4113105;83;83;11;114;114;3.63886;0;9999.99;9.20;9.327;2;9;17.4;0;17.3999996185303;0.22;1474.32222;06/11/19;10:26:40;16.48;0.464;0.22;-6.313;8.66;-95.1;-1.1;-6.0;-844;84.7;8.27;12.5;;
37.2369698365525;-107.909284455907;10:41:20.19;6/11/2019;12;2.528;2.72;9.1917861322305;0.71;355.4;6.87;4.22;9.2;19.7;.00;9.12;9.12;95;57;510.1;16.1;-3.5;D;591.7;11;67.589;2.5;2.48;192;0.98;-107.90927144;37.23757759;0;0;1;N;0.3499126;82;82;11;112;112;3.200135;0;9999.99;9.16;9.287;2;9;17.4;0;17.3999996185303;0.22;1474.32222;06/11/19;10:26:40;16.48;0.464;0.22;-6.313;8.66;-95.1;-1.1;-6.0;-844;84.7;8.27;12.5;;
37.2369825826178;-107.909284170282;10:41:21.20;6/11/2019;12;2.56;2.47;9.1917861322305;0.71;354.3;5.74;3.56;7.88;19.7;.00;9.10;9.10;94;37;510.1;16.1;2.3;D;9999;11;66.172;2.5;2.5;192;0.98;-107.90927144;37.23757759;0;0;1;N;0.3383757;78;78;11;116;116;3.117656;0;9999.99;9.14;9.267;2;9;17.4;0;17.3999996185303;0.22;1474.32221;06/11/19;10:26:41;16.48;0.463;0.22;-6.309;8.66;-95.0;0.2;-3.9;-2592;84.7;8.27;12.4;;
37.2369948138815;-107.909283998311;10:41:22.23;6/11/2019;12;2.544;2.2;9.1917861322305;0.71;353.9;5.33;5.37;8.6;19.6;.00;9.07;9.07;94;58;510.1;16.1;-3.5;D;590.1;11;64.812;2.5;2.49;192;0.98;-107.90927144;37.23757759;0;0;1;N;0.3382157;89;89;11;118;118;3.11651;0;9999.99;9.11;9.237;2;9;17.4;0;17.3999996185303;0.22;1474.32222;06/11/19;10:26:43;16.47;0.464;0.22;-6.307;8.71;-98.1;-1.0;-6.5;-796;84.7;8.27;12.4;;
37.2370060813931;-107.909283895361;10:41:23.23;6/11/2019;12;2.545;1.67;9.1917861322305;0.71;353.1;4.51;4.56;8.2;19.6;.00;9.04;9.04;94;58;510.1;16.1;-3.5;D;590.1;11;63.559;2.5;2.48;192;0.99;-107.90927144;37.23757759;0;0;1;N;0.3405572;85;85;11;120;120;3.133237;0;9999.99;9.07;9.197;2;9;17.4;0;17.3999996185303;0.22;1474.32222;06/11/19;10:26:43;16.47;0.464;0.22;-6.307;8.71;-98.1;-1.0;-6.5;-796;84.7;8.27;12.4;;
37.2370191790522;-107.909283546575;10:41:24.25;6/11/2019;12;2.558;1.66;9.1917861322305;0.71;355;6.46;3.57;9.5;19.6;.00;9.00;9.00;94;58;510.1;16.1;-3.5;D;590.1;11;62.102;2.5;2.52;192;0.99;-107.90927144;37.23757759;0;0;1;N;0.3338296;80;80;11;115;115;3.085146;0;9999.99;9.04;9.167;2;9;17.4;0;17.3999996185303;0.22;1474.32195;06/11/19;10:26:44;16.47;0.463;0.22;-6.324;8.71;-97.6;-0.5;-2.6;-3721;84.7;8.26;12.5;;
37.2370309127408;-107.909282871382;10:41:25.28;6/11/2019;12;2.508;1.86;9.1917861322305;0.71;353.5;4.92;3.97;10.1;19.6;.00;8.82;8.82;94;58;510.1;16.1;-3.5;D;590.1;11;60.796;2.5;2.54;192;0.95;-107.90927144;37.23757759;0;0;1;N;0.2880298;81;81;11;118;118;2.757623;0;9999.99;8.85;8.974179;2;9;17.4;0;17.3999996185303;0.22;1474.32185;06/11/19;10:26:46;16.47;0.463;0.22;-6.311;8.69;-96.6;-0.1;-8.7;-1276;84.7;8.27;12.4;;
37.2370429412985;-107.909282692659;10:41:26.28;6/11/2019;12;2.515;1.44;9.1917861322305;0.71;353.2;4.62;4.5;7.65;19.6;.00;8.95;8.95;94;57;510.0;16.1;-3.5;D;593;11;59.459;2.5;2.54;192;0.96;-107.90927144;37.23757759;0;0;1;N;0.2866238;84;84;11;120;120;2.747572;0;9999.99;8.99;9.117;2;9;17.4;0;17.3999996185303;0.22;1474.32185;06/11/19;10:26:46;16.47;0.463;0.22;-6.311;8.69;-96.6;-0.1;-8.7;-1276;84.7;8.27;12.4;;
37.2370551298868;-107.909282669997;10:41:27.30;6/11/2019;12;2.544;1.85;9.1917861322305;0.71;352.6;4;4.52;8.3;19.6;.00;8.94;8.94;94;57;510.0;16.1;-3.5;D;593;11;58.104;2.5;2.53;192;0.98;-107.90927144;37.23757759;0;0;1;N;0.2977266;85;85;11;122;122;2.826985;0;9999.99;8.97;9.097;2;9;17.4;0;17.3999996185303;0.22;1474.32186;06/11/19;10:26:47;16.47;0.463;0.22;-6.319;8.69;-96.6;-0.7;-6.4;-1684;84.7;8.26;12.5;;
37.2370667640999;-107.909282564345;10:41:28.30;6/11/2019;12;2.561;1.14;9.1917861322305;0.71;352;3.39;4.22;10.3;19.6;.00;8.88;8.88;94;57;510.0;16.1;-3.5;D;593;11;56.810;2.5;2.53;192;0.99;-107.90927144;37.23757759;0;0;1;N;0.3028904;82;82;11;125;125;2.863907;0;9999.99;8.92;9.047;2;9;17.4;0;17.3999996185303;0.22;1474.32188;06/11/19;10:26:49;16.46;0.463;0.22;-6.322;8.68;-95.9;-0.3;-2.4;-3726;84.7;8.27;12.4;;
37.2370787703169;-107.909282969393;10:41:29.30;6/11/2019;12;2.492;0.33;9.1917861322305;0.71;352.9;4.31;4.26;7.52;19.6;.00;8.88;8.88;94;58;510.0;16.1;-3.5;D;590.3;11;55.476;2.5;2.52;192;1.05;-107.90927144;37.23757759;0;0;1;N;0.3589467;83;83;11;123;123;3.264689;0;9999.99;8.91;9.037;2;9;17.4;0;17.3999996185303;0.22;1474.32188;06/11/19;10:26:49;16.46;0.463;0.22;-6.322;8.68;-95.9;-0.3;-2.4;-3726;84.7;8.27;12.4;;
37.2370900805182;-107.909283073603;10:41:30.31;6/11/2019;12;2.545;0.18;9.1917861322305;0.71;352;3.39;3.76;8.3;19.6;.00;8.82;8.82;94;58;510.0;16.1;-3.5;D;590.3;11;54.219;2.5;2.57;192;1.09;-107.90927144;37.23757759;0;0;1;N;0.3800858;80;80;11;127;127;3.415769;0;9999.99;8.86;8.987;2;9;17.4;0;17.3999996185303;0.22;1474.32191;06/11/19;10:26:50;16.46;0.463;0.22;-6.318;8.67;-95.4;-1.5;-3.9;-978;84.7;8.27;12.4;;
37.2371016182926;-107.909283251279;10:41:31.31;6/11/2019;12;2.526;359.82;9.1917861322305;0.71;351.8;3.18;4.12;9.5;19.6;.00;8.82;8.82;94;58;510.0;16.1;-3.5;D;590.3;11;52.936;2.5;2.56;192;1.13;-107.90927144;37.23757759;0;0;1;N;0.4133484;80;80;11;125;125;3.653427;0;9999.99;8.85;8.977;2;9;17.4;0;17.3999996185303;0.22;1474.32193;06/11/19;10:26:52;16.46;0.463;0.22;-6.310;8.67;-95.5;-1.0;-0.3;-1414;84.7;8.27;12.4;;
37.2371145373668;-107.909283343282;10:41:32.31;6/11/2019;12;2.509;0.05;9.1917861322305;0.71;353.2;4.62;4.26;9.3;19.6;.00;8.80;8.80;94;58;510.0;16.1;-3.5;D;590.3;11;51.500;2.5;2.55;192;1.17;-107.90927144;37.23757759;0;0;1;N;0.4400124;85;85;11;125;125;3.843826;0;9999.99;8.84;8.967;2;9;17.4;0;17.3999996185303;0.22;1474.32184;06/11/19;10:26:53;16.46;0.463;0.22;-6.297;8.69;-96.6;-0.3;-1.2;-770;84.6;8.26;12.5;;
37.2371263156022;-107.909283373329;10:41:33.31;6/11/2019;12;2.494;0.74;9.1917861322305;0.71;352.7;4.1;4.75;8.6;19.6;.00;8.79;8.80;94;58;509.9;16.1;-3.5;D;590.6;11;50.191;2.5;2.52;192;1.21;-107.90927144;37.23757759;0;0;1;N;0.4578076;85;85;11;126;126;3.97089;0;9999.99;8.83;8.957;2;9;17.4;0;17.3999996185303;0.22;1474.32184;06/11/19;10:26:53;16.46;0.463;0.22;-6.297;8.69;-96.6;-0.3;-1.2;-770;84.6;8.26;12.5;;
37.2371381429176;-107.909283324808;10:41:34.31;6/11/2019;12;2.515;0.21;9.1917861322305;0.71;352.7;4.1;4.83;10;19.6;.00;8.76;8.76;94;58;509.9;16.1;-3.5;D;590.6;11;48.876;2.5;2.55;192;1.23;-107.90927144;37.23757759;0;0;1;N;0.4670059;85;85;11;126;126;4.036538;0;9999.99;8.79;8.917;2;9;17.4;0;17.3999996185303;0.22;1474.32191;06/11/19;10:26:54;16.46;0.463;0.22;-6.317;8.68;-96.0;0.0;2.7;-1060;84.6;8.26;12.5;;
37.2371495297813;-107.909283373673;10:41:35.31;6/11/2019;12;2.528;359.98;9.1917861322305;0.71;353;4.41;5.03;8.2;19.6;.00;8.73;8.73;94;58;509.9;16.1;-3.5;D;590.6;11;47.610;2.5;2.58;192;1.27;-107.90927144;37.23757759;0;0;1;N;0.4919111;81;81;11;124;124;4.214282;0;9999.99;8.77;8.897;2;9;17.4;0;17.3999996185303;0.22;1474.32197;06/11/19;10:26:56;16.46;0.463;0.22;-6.311;8.67;-95.6;-1.0;-1.5;-3063;84.6;8.26;12.4;;
37.2371617043746;-107.909282996402;10:41:36.31;6/11/2019;12;2.505;0.74;9.1917861322305;0.71;353.4;4.82;4.88;9.9;19.6;.00;8.58;8.59;94;58;509.9;16.1;-3.5;D;590.6;11;46.256;2.5;2.55;192;1.27;-107.90927144;37.23757759;0;0;1;N;0.4759225;86;86;11;122;122;4.100174;0;9999.99;8.62;8.747503;2;9;17.4;0;17.3999996185303;0.22;1474.32197;06/11/19;10:26:56;16.46;0.463;0.22;-6.311;8.67;-95.6;-1.0;-1.5;-3063;84.6;8.26;12.4;;
37.2371740160552;-107.909282621334;10:41:37.31;6/11/2019;12;2.48;0.98;9.1917861322305;0.71;353.8;5.23;3.98;8;19.6;.00;8.74;8.74;94;57;509.8;16.1;-3.5;D;594.3;11;44.887;2.5;2.53;192;1.26;-107.90927144;37.23757759;0;0;1;N;0.4584173;81;81;11;122;122;3.975242;0;9999.99;8.78;8.907;2;9;17.4;0;17.3999996185303;0.22;1474.32202;06/11/19;10:26:57;16.45;0.464;0.22;-6.311;8.67;-95.5;-0.6;-4.1;-1075;84.6;8.26;12.5;;
37.2371851188492;-107.909282695583;10:41:38.31;6/11/2019;12;2.484;0.74;9.1917861322305;0.71;352.9;4.31;4.76;9.7;19.6;.00;8.74;8.74;94;57;509.8;16.1;-3.5;D;594.3;11;43.652;2.5;2.53;192;1.31;-107.90927144;37.23757759;0;0;1;N;0.4758709;84;84;11;126;126;4.099821;0;9999.99;8.78;8.907;2;9;17.4;0;17.3999996185303;0.22;1474.32188;06/11/19;10:26:59;16.45;0.463;0.22;-6.315;8.67;-95.7;-0.8;-5.8;-1016;84.5;8.26;12.3;;
37.2371967655935;-107.909282660475;10:41:39.31;6/11/2019;12;2.526;0.94;9.1917861322305;0.71;353.2;4.62;3.82;7.71;19.6;.00;8.69;8.70;94;57;509.8;16.1;-3.5;D;594.3;11;42.358;2.5;2.53;192;1.34;-107.90927144;37.23757759;0;0;1;N;0.4894491;80;80;11;125;125;4.196718;0;9999.99;8.74;8.867;2;9;17.4;0;17.3999996185303;0.22;1474.32188;06/11/19;10:26:59;16.45;0.463;0.22;-6.315;8.67;-95.7;-0.8;-5.8;-1016;84.5;8.26;12.3;;
37.2372087446988;-107.909282073685;10:41:40.31;6/11/2019;12;2.501;1.23;9.1917861322305;0.71;353.5;4.92;4.31;8.7;19.5;.00;8.66;8.66;94;57;509.8;16.1;-3.5;D;593;11;41.025;2.5;2.52;192;1.31;-107.90927144;37.23757759;0;0;1;N;0.4553248;83;83;11;123;123;3.953169;0;9999.99;8.70;8.827;2;9;17.4;0;17.3999996185303;0.22;1474.32205;06/11/19;10:27:00;16.46;0.464;0.22;-6.315;8.66;-94.8;-0.2;1.6;-2179;84.6;8.26;12.6;;
37.2372204048094;-107.909281670636;10:41:41.31;6/11/2019;12;2.49;1.96;9.1917861322305;0.71;354.5;5.95;4.48;8.5;19.6;.00;8.65;8.66;94;57;509.8;16.1;-3.5;D;593;11;39.728;2.5;2.52;192;1.31;-107.90927144;37.23757759;0;0;1;N;0.4348207;84;84;11;118;118;3.806762;0;9999.99;8.69;8.816999;2;9;17.4;0;17.3999996185303;0.22;1474.32183;06/11/19;10:27:01;16.46;0.463;0.22;-6.301;8.66;-94.8;-0.6;-2.4;-2279;84.7;8.27;12.5;;
37.237231017962;-107.909281577416;10:41:42.31;6/11/2019;12;2.385;1.32;9.1917861322305;0.71;354.1;5.54;4.88;9.2;19.6;.00;8.57;8.57;94;57;509.8;16.1;-3.5;D;593;11;38.548;2.5;2.53;192;1.33;-107.90927144;37.23757759;0;0;1;N;0.4416367;90;90;11;119;119;3.855437;0;9999.99;8.61;8.737;2;9;17.4;0;17.3999996185303;0.22;1474.32184;06/11/19;10:27:03;16.45;0.464;0.22;-6.302;8.71;-97.9;-0.2;-5.0;-2253;84.7;8.27;12.3;;
37.2372432751094;-107.909281218104;10:41:43.31;6/11/2019;12;2.506;2.05;9.1917861322305;0.71;354;5.44;4.02;8.7;19.5;.00;8.60;8.60;94;57;509.8;16.1;-3.5;D;593;11;37.184;2.5;2.54;192;1.33;-107.90927144;37.23757759;0;0;1;N;0.4230321;79;79;11;122;122;3.72257;0;9999.99;8.64;8.767;2;9;17.4;0;17.3999996185303;0.22;1474.32195;06/11/19;10:27:04;16.45;0.463;0.22;-6.308;8.72;-98.4;-0.7;-1.9;-2557;84.7;8.27;12.6;;
37.2372559296337;-107.909280600444;10:41:44.31;6/11/2019;12;2.525;1.75;9.1917861322305;0.71;354.4;5.85;3.95;9.8;19.6;.00;8.55;8.55;94;57;509.8;16.1;-3.5;D;591.6;11;35.776;2.5;2.57;192;1.3;-107.90927144;37.23757759;0;0;1;N;0.3844692;81;81;11;117;117;3.447084;0;9999.99;8.59;8.717;2;9;17.4;0;17.3999996185303;0.22;1474.32195;06/11/19;10:27:04;16.45;0.463;0.22;-6.308;8.72;-98.4;-0.7;-1.9;-2557;84.7;8.27;12.6;;
37.2372670772741;-107.909280057901;10:41:45.31;6/11/2019;12;2.542;2.01;9.1917861322305;0.71;355.8;7.28;4.16;7.25;19.5;.00;8.54;8.54;94;57;509.7;16.1;-3.5;D;591.2;11;34.536;2.5;2.57;192;1.27;-107.90927144;37.23757759;0;0;1;N;0.3570065;82;82;11;111;111;3.250808;0;9999.99;8.57;8.697;2;9;17.4;0;17.3999996185303;0.22;1474.32201;06/11/19;10:27:06;16.44;0.463;0.22;-6.311;8.70;-97.0;-1.3;-4.7;-1992;84.8;8.28;12.4;;
37.2372787623363;-107.909279047916;10:41:46.31;6/11/2019;12;2.539;2.34;9.1917861322305;0.71;353.9;5.33;3.43;8.2;19.6;.00;8.44;8.45;94;57;509.7;16.1;-3.5;D;591.2;11;33.235;2.5;2.59;192;1.16;-107.90927144;37.23757759;0;0;1;N;0.283384;82;82;11;112;112;2.724378;0;9999.99;8.48;8.606999;2;9;17.4;0;17.3999996185303;0.22;1474.32201;06/11/19;10:27:06;16.44;0.463;0.22;-6.311;8.70;-97.0;-1.3;-4.7;-1992;84.8;8.28;12.4;;
37.2372908113211;-107.909278575985;10:41:47.31;6/11/2019;12;2.536;2.37;9.1917861322305;0.71;354.2;5.64;3.83;8.5;19.6;.00;8.37;8.37;94;57;509.7;16.1;-3.5;D;591.2;11;31.895;2.5;2.59;192;1.13;-107.90927144;37.23757759;0;0;1;N;0.2561368;81;81;11;113;113;2.529474;0;9999.99;8.40;8.526999;2;9;17.4;0;17.3999996185303;0.22;1474.32203;06/11/19;10:27:07;16.44;0.463;0.22;-6.318;8.69;-96.6;-0.3;-3.0;-1530;84.7;8.27;12.3;;
37.2373027190239;-107.909278476933;10:41:48.31;6/11/2019;12;2.52;1.73;9.1917861322305;0.71;353.7;5.13;3.09;7.18;19.5;.00;8.32;8.32;94;57;509.7;16.1;-3.5;D;591.2;11;30.571;2.5;2.53;192;1.17;-107.90927144;37.23757759;0;0;1;N;0.2616245;76;76;11;117;117;2.568727;0;9999.99;8.35;8.477;2;9;17.4;0;17.3999996185303;0.22;1474.32177;06/11/19;10:27:09;16.43;0.463;0.22;-6.308;8.67;-95.7;-0.7;-3.0;-2543;84.7;8.27;12.4;;
37.2373151905682;-107.909277648286;10:41:49.31;6/11/2019;12;2.552;2.26;9.1917861322305;0.71;354.4;5.85;4.02;9.5;19.6;.00;8.26;8.26;94;57;509.7;16.1;-3.5;D;591.3;11;29.183;2.5;2.55;192;1.08;-107.90927144;37.23757759;0;0;1;N;0.2092502;81;81;11;112;112;2.19395;0;9999.99;8.29;8.417;2;9;17.4;0;17.3999996185303;0.22;1474.32177;06/11/19;10:27:09;16.43;0.463;0.22;-6.308;8.67;-95.7;-0.7;-3.0;-2543;84.7;8.27;12.4;;
37.2373264764392;-107.909277420614;10:41:50.31;6/11/2019;12;2.531;1.92;9.1917861322305;0.71;353;4.41;3.33;6.58;19.6;.00;8.22;8.22;94;57;509.7;16.1;-3.5;D;591.3;11;27.928;2.5;2.53;192;1.09;-107.90927144;37.23757759;0;0;1;N;0.2017318;84;84;11;114;114;2.14014;0;9999.99;8.26;8.387;2;9;17.4;0;17.3999996185303;0.22;1474.32176;06/11/19;10:27:10;16.43;0.463;0.22;-6.299;8.67;-95.3;0.1;-3.7;-2110;84.7;8.27;12.6;;
37.2373377878831;-107.909277218415;10:41:51.31;6/11/2019;12;2.53;1.82;9.1917861322305;0.71;353.2;4.62;4.14;9.9;19.6;.00;8.19;8.19;94;57;509.7;16.1;-3.5;D;591.3;11;26.670;2.5;2.56;192;1.1;-107.90927144;37.23757759;0;0;1;N;0.1962448;82;82;11;117;117;2.100875;0;9999.99;8.23;8.356999;2;9;17.4;0;17.3999996185303;0.22;1474.32188;06/11/19;10:27:12;16.44;0.463;0.22;-6.292;8.67;-95.5;-0.4;-4.7;-3114;84.6;8.27;12.4;;
37.2373501867207;-107.909277328924;10:41:52.31;6/11/2019;12;2.536;1.18;9.1917861322305;0.71;352.9;4.31;3.4;7.18;19.6;.00;8.17;8.17;94;57;509.7;16.1;-3.5;D;591.3;11;25.292;2.5;2.53;192;1.18;-107.90927144;37.23757759;0;0;1;N;0.2221912;77;77;11;119;119;2.286563;0;9999.99;8.20;8.327;2;9;17.4;0;17.3999996185303;0.22;1474.32188;06/11/19;10:27:12;16.44;0.463;0.22;-6.292;8.67;-95.5;-0.4;-4.7;-3114;84.6;8.27;12.4;;
37.2373617422738;-107.909277119591;10:41:53.31;6/11/2019;12;2.51;0.87;9.1917861322305;0.71;353;4.41;3.34;8.5;19.6;.00;8.08;8.08;94;58;509.6;16.1;-3.5;D;590.3;11;24.007;2.5;2.5;192;1.2;-107.90927144;37.23757759;0;0;1;N;0.2206455;77;77;11;118;118;2.275497;0;9999.99;8.12;8.247;2;9;17.4;0;17.3999996185303;0.22;1474.32176;06/11/19;10:27:13;16.44;0.463;0.22;-6.309;8.66;-94.8;-0.8;-4.3;-1049;84.6;8.26;12.6;;
37.2373733622843;-107.909277059231;10:41:54.31;6/11/2019;12;2.476;0.48;9.1917861322305;0.71;352;3.39;3.25;8.1;19.6;.00;8.06;8.06;94;58;509.6;16.1;-3.5;D;590.3;11;22.714;2.5;2.52;192;1.25;-107.90927144;37.23757759;0;0;1;N;0.2322691;75;75;11;120;120;2.358691;0;9999.99;8.09;8.217;2;9;17.4;0;17.3999996185303;0.22;1474.3218;06/11/19;10:27:15;16.44;0.463;0.22;-6.294;8.72;-98.6;-1.0;-6.1;-1361;84.6;8.26;12.4;;
37.2373852424734;-107.909277024121;10:41:55.31;6/11/2019;12;2.525;359.79;9.1917861322305;0.71;353.2;4.62;3.91;8.8;19.6;.00;8.01;8.01;94;58;509.6;16.1;-3.5;D;590.3;11;21.394;2.5;2.51;192;1.32;-107.90927144;37.23757759;0;0;1;N;0.243625;83;83;11;118;118;2.439952;0;9999.99;8.04;8.167;2;9;17.4;0;17.3999996185303;0.22;1474.3218;06/11/19;10:27:15;16.44;0.463;0.22;-6.294;8.72;-98.6;-1.0;-6.1;-1361;84.6;8.26;12.4;;
37.2373975163284;-107.909277411237;10:41:56.31;6/11/2019;12;2.517;359.53;9.1917861322305;0.71;352.9;4.31;4.19;8;19.7;.00;7.97;7.97;94;57;509.6;16.1;-3.5;D;591.4;11;20.030;2.5;2.56;192;1.51;-107.90927144;37.23757759;0;0;1;N;0.2969667;82;82;11;121;121;2.82154;0;9999.99;8.00;8.127;2;9;17.4;0;17.3999996185303;0.22;1474.32196;06/11/19;10:27:16;16.44;0.463;0.22;-6.292;8.71;-97.8;-1.6;0.5;-621;84.6;8.26;12.4;;
37.2374084619987;-107.909277495218;10:41:57.31;6/11/2019;12;2.511;359.82;9.1917861322305;0.71;352.4;3.8;4.37;9.4;19.6;.00;7.91;7.91;94;57;509.6;16.1;-3.5;D;591.4;11;18.814;2.5;2.51;192;1.63;-107.90927144;37.23757759;0;0;1;N;0.3183146;83;83;11;124;124;2.974224;0;9999.99;7.94;8.067;2;9;17.4;0;17.3999996185303;0.22;1474.32195;06/11/19;10:27:18;16.45;0.463;0.22;-6.303;8.68;-96.2;-1.7;-3.9;-1795;84.5;8.25;12.7;;
37.2374198838174;-107.909277706549;10:41:58.31;6/11/2019;12;2.523;359.95;9.1917861322305;0.71;351.9;3.29;4.98;7.59;19.6;.00;7.86;7.86;94;57;509.6;16.1;-3.5;D;591.4;11;17.545;2.5;2.52;192;1.81;-107.90927144;37.23757759;0;0;1;N;0.3490341;82;82;11;125;125;3.193843;0;9999.99;7.90;8.027;2;9;17.4;0;17.3999996185303;0.22;1474.32195;06/11/19;10:27:18;16.45;0.463;0.22;-6.303;8.68;-96.2;-1.7;-3.9;-1795;84.5;8.25;12.7;;
37.2374319534911;-107.90927757493;10:41:59.31;6/11/2019;12;2.47;359.64;9.1917861322305;0.71;352.4;3.8;4.15;9.5;19.6;.00;7.80;7.80;94;57;509.6;16.1;-3.5;D;591.4;11;16.203;2.5;2.54;192;1.92;-107.90927144;37.23757759;0;0;1;N;0.3539068;80;80;11;123;123;3.228667;0;9999.99;7.84;7.967;2;9;17.4;0;17.3999996185303;0.22;1474.32226;06/11/19;10:27:19;16.45;0.463;0.22;-6.314;8.67;-95.9;-0.3;-5.8;-1564;84.5;8.25;12.3;;
37.2374449444018;-107.90927768786;10:42:00.33;6/11/2019;12;2.559;359.8;9.1917861322305;0.71;352.7;4.1;4.81;8.6;19.6;.00;7.75;7.76;94;57;509.5;16.1;-3.5;D;590.5;11;14.760;2.5;2.55;192;2.15;-107.90927144;37.23757759;0;0;1;N;0.3817074;86;86;11;124;124;3.427327;0;9999.99;7.79;7.917;2;9;17.4;0;17.3999996185303;0.22;1474.32206;06/11/19;10:27:21;16.45;0.463;0.22;-6.311;8.67;-95.5;-1.1;-5.3;-1353;84.5;8.25;12.4;;
37.2374554368743;-107.909277960403;10:42:01.33;6/11/2019;12;2.501;0.07;9.1917861322305;0.71;352.1;3.49;3.95;9.2;19.5;.00;7.56;7.56;94;57;509.5;16.1;-3.5;D;590.5;11;13.595;2.5;2.51;192;2.43;-107.90927144;37.23757759;0;0;1;N;0.4184693;81;81;11;128;128;3.689991;0;9999.99;7.60;7.724289;2;9;17.4;0;17.3999996185303;0.22;1474.32206;06/11/19;10:27:21;16.45;0.463;0.22;-6.311;8.67;-95.5;-1.1;-5.3;-1353;84.5;8.25;12.4;;
37.2374660913591;-107.909277948351;10:42:02.33;6/11/2019;12;2.535;359.3;9.1917861322305;0.71;352.8;4.21;3.99;9;19.6;.00;7.64;7.64;94;57;509.5;16.1;-3.5;D;590.5;11;12.412;2.5;2.5;192;2.66;-107.90927144;37.23757759;0;0;1;N;0.437656;78;78;11;119;119;3.827071;0;9999.99;7.68;7.807;2;9;17.4;0;17.3999996185303;0.22;1474.32192;06/11/19;10:27:22;16.45;0.463;0.22;-6.313;8.66;-94.8;0.2;-7.0;-2957;84.5;8.25;12.5;;
37.2374792239075;-107.909278125266;10:42:03.34;6/11/2019;12;2.484;359.59;9.1917861322305;0.71;352.8;4.21;2.87;7.06;19.6;.00;7.62;7.62;94;58;509.5;16.1;-3.6;D;586;11;10.954;2.5;2.52;192;3.1;-107.90927144;37.23757759;0;0;1;N;0.4681708;76;76;11;123;123;4.044872;0;9999.99;7.65;7.777;2;9;17.4;0;17.3999996185303;0.22;1474.32202;06/11/19;10:27:24;16.45;0.463;0.22;-6.309;8.72;-98.5;-1.4;-3.3;-5255;84.5;8.25;12.5;;
37.2374905131989;-107.909278100328;10:42:04.34;6/11/2019;12;2.484;0.12;9.1917861322305;0.71;353.3;4.72;4.55;9.3;19.5;.00;7.55;7.55;94;58;509.5;16.1;-3.6;D;586;11;9.701;2.5;2.49;192;3.48;-107.90927144;37.23757759;0;0;1;N;0.4807194;84;84;11;125;125;4.134477;0;9999.99;7.58;7.707;2;9;17.4;0;17.3999996185303;0.22;1474.32202;06/11/19;10:27:24;16.45;0.463;0.22;-6.309;8.72;-98.5;-1.4;-3.3;-5255;84.5;8.25;12.5;;
